Delta Time, Position, Velocity, Heading, 
20, 28.053319, 6.491105, 0.065719, 
20, 28.182472, 6.457664, 0.056745, 
20, 28.311026, 6.427699, 0.048358, 
20, 28.439041, 6.400738, 0.040500, 
20, 28.566569, 6.376387, 0.033120, 
20, 28.693655, 6.354312, 0.026172, 
20, 28.820340, 6.334234, 0.019618, 
20, 28.946658, 6.315914, 0.013424, 
20, 29.072641, 6.299149, 0.007558, 
20, 29.198316, 6.283764, 0.001994, 
20, 29.330267, 6.597562, 6.273299, 
20, 29.466404, 6.806844, 6.257477, 
20, 29.602605, 6.810044, 6.241592, 
20, 29.738852, 6.812338, 6.225663, 
20, 29.875126, 6.813695, 6.209707, 
20, 30.011408, 6.814095, 6.193743, 
20, 30.147678, 6.813518, 6.177790, 
20, 30.283917, 6.811954, 6.161868, 
20, 30.420105, 6.809397, 6.145996, 
20, 30.556222, 6.805847, 6.130193, 
20, 30.692248, 6.801310, 6.114480, 
20, 30.828164, 6.795800, 6.098875, 
20, 30.963951, 6.789335, 6.083396, 
20, 31.099590, 6.781939, 6.068063, 
20, 31.235062, 6.773641, 6.052892, 
20, 31.370352, 6.764473, 6.037901, 
20, 31.505441, 6.754476, 6.023106, 
20, 31.640315, 6.743688, 6.008523, 
20, 31.774958, 6.732156, 5.994166, 
20, 31.909357, 6.719925, 5.980049, 
20, 32.043498, 6.707045, 5.966184, 
20, 32.177369, 6.693565, 5.952584, 
20, 32.310960, 6.679534, 5.939259, 
20, 32.444260, 6.665005, 5.926218, 
20, 32.577260, 6.650026, 5.913472, 
20, 32.709953, 6.634647, 5.901027, 
20, 32.842332, 6.618916, 5.888891, 
20, 32.974389, 6.602879, 5.877069, 
20, 33.106121, 6.586579, 5.865566, 
20, 33.237522, 6.570059, 5.854388, 
20, 33.368589, 6.553359, 5.843537, 
20, 33.499319, 6.536516, 5.833017, 
20, 33.629711, 6.519564, 5.822829, 
20, 33.759761, 6.502536, 5.812974, 
20, 33.889471, 6.485459, 5.803455, 
20, 34.018838, 6.468362, 5.794271, 
20, 34.147863, 6.451266, 5.785422, 
20, 34.276547, 6.434194, 5.776908, 
20, 34.404890, 6.417165, 5.768728, 
20, 34.532894, 6.400194, 5.760881, 
20, 34.660560, 6.383295, 5.753365, 
20, 34.787890, 6.366481, 5.746179, 
20, 34.914885, 6.349761, 5.739321, 
20, 35.041548, 6.333142, 5.732788, 
20, 35.167881, 6.316631, 5.726580, 
20, 35.293885, 6.300233, 5.720693, 
20, 35.419564, 6.283948, 5.715125, 
20, 35.544920, 6.267781, 5.709874, 
20, 35.669954, 6.251729, 5.704938, 
20, 35.794670, 6.235792, 5.700315, 
20, 35.919069, 6.219968, 5.696001, 
20, 36.043155, 6.204253, 5.691996, 
20, 36.166927, 6.188643, 5.688297, 
20, 36.290390, 6.173134, 5.684903, 
