Delta Time, Position, Velocity, Heading, 
20, 20.837594, 0.277147, 1.570796, 
20, 20.842844, 0.262512, 1.570796, 
20, 20.847809, 0.248274, 1.570796, 
20, 20.852498, 0.234433, 1.570796, 
20, 20.856918, 0.220989, 1.570796, 
20, 20.861077, 0.207942, 1.570796, 
20, 20.864982, 0.195292, 1.570796, 
20, 20.868643, 0.183039, 1.570796, 
20, 20.872067, 0.171183, 1.570796, 
20, 20.875261, 0.159724, 1.570796, 
20, 20.878235, 0.148663, 1.570796, 
20, 20.880995, 0.137998, 1.570796, 
20, 20.883549, 0.127730, 1.570796, 
20, 20.885906, 0.117859, 1.570796, 
20, 20.888074, 0.108386, 1.570796, 
20, 20.890060, 0.099309, 1.570796, 
20, 20.891873, 0.090629, 1.570796, 
20, 20.893520, 0.082347, 1.570796, 
20, 20.895009, 0.074461, 1.570796, 
20, 20.896348, 0.066973, 1.570796, 
20, 20.897546, 0.059881, 1.570796, 
20, 20.898610, 0.053187, 1.570796, 
20, 20.899548, 0.046890, 1.570796, 
20, 20.900367, 0.040989, 1.570796, 
20, 20.901077, 0.035486, 1.570796, 
20, 20.901685, 0.030379, 1.570796, 
20, 20.902198, 0.025670, 1.570796, 
20, 20.902625, 0.021358, 1.570796, 
20, 20.902974, 0.017443, 1.570796, 
20, 20.903253, 0.013924, 1.570796, 
20, 20.903469, 0.010803, 1.570796, 
20, 20.903630, 0.008079, 1.570796, 
20, 20.903745, 0.005752, 1.570796, 
20, 20.903822, 0.003822, 1.570796, 
20, 20.903867, 0.002289, 1.570796, 
20, 20.903891, 0.001153, 1.570796, 
20, 20.903899, 0.000414, 1.570796, 
20, 20.903900, 0.000072, 1.570796, 
20, 20.903900, 0.000000, 1.570796, 
