Delta Time, Position, Velocity, Heading, 
20, 40.597749, 8.496222, 3.313797, 
20, 40.763786, 8.301853, 3.268649, 
20, 40.926118, 8.116578, 3.227136, 
20, 41.084983, 7.943271, 3.189023, 
20, 41.240650, 7.783333, 3.154048, 
20, 41.373303, 6.632665, 3.141593, 
20, 41.493303, 6.000000, 3.141593, 
20, 41.613303, 6.000000, 3.141593, 
20, 41.733303, 6.000000, 3.141593, 
20, 41.853303, 6.000000, 3.141593, 
20, 41.973303, 6.000000, 3.141593, 
20, 42.093303, 6.000000, 3.141593, 
20, 42.213303, 6.000000, 3.141593, 
20, 42.333303, 6.000000, 3.141593, 
20, 42.453303, 6.000000, 3.141593, 
20, 42.573303, 6.000000, 3.141593, 
20, 42.693303, 6.000000, 3.141593, 
20, 42.813303, 6.000000, 3.141593, 
20, 42.933303, 6.000000, 3.141593, 
20, 43.053303, 6.000000, 3.141593, 
20, 43.173303, 6.000000, 3.141593, 
20, 43.293303, 6.000000, 3.141593, 
20, 43.413303, 6.000000, 3.141593, 
20, 43.533303, 6.000000, 3.141593, 
20, 43.653303, 6.000000, 3.141593, 
20, 43.773303, 6.000000, 3.141593, 
20, 43.893303, 6.000000, 3.141593, 
20, 44.013303, 6.000000, 3.141593, 
20, 44.133303, 6.000000, 3.141593, 
20, 44.253303, 6.000000, 3.141593, 
20, 44.373303, 6.000000, 3.141593, 
20, 44.493303, 6.000000, 3.141593, 
20, 44.613303, 6.000000, 3.141593, 
20, 44.733303, 6.000000, 3.141593, 
20, 44.853303, 6.000000, 3.141593, 
20, 44.973303, 6.000000, 3.141593, 
20, 45.093303, 6.000000, 3.141593, 
20, 45.213303, 6.000000, 3.141593, 
20, 45.333303, 6.000000, 3.141593, 
20, 45.453301, 5.999926, 3.141593, 
20, 45.573293, 5.999579, 3.141593, 
20, 45.693270, 5.998832, 3.141593, 
20, 45.813223, 5.997685, 3.141593, 
20, 45.933146, 5.996138, 3.141593, 
20, 46.053030, 5.994191, 3.141593, 
20, 46.172867, 5.991844, 3.141593, 
20, 46.292649, 5.989097, 3.141593, 
20, 46.412318, 5.983450, 3.141593, 
20, 46.531966, 5.982402, 3.141593, 
20, 46.651535, 5.978455, 3.141593, 
20, 46.771017, 5.974108, 3.141593, 
20, 46.890404, 5.969361, 3.141593, 
20, 47.009689, 5.964214, 3.141593, 
20, 47.128862, 5.958667, 3.141593, 
20, 47.247916, 5.952720, 3.141593, 
20, 47.366844, 5.946373, 3.141593, 
20, 47.485636, 5.939625, 3.141593, 
20, 47.604286, 5.932478, 3.141593, 
20, 47.722784, 5.924931, 3.141593, 
20, 47.841124, 5.916984, 3.141593, 
20, 47.959297, 5.908637, 3.141593, 
20, 48.077295, 5.899890, 3.141593, 
20, 48.195110, 5.890743, 3.141593, 
20, 48.312733, 5.881196, 3.141593, 
20, 48.430158, 5.871249, 3.141593, 
20, 48.547376, 5.860901, 3.141593, 
20, 48.664380, 5.850154, 3.141593, 
20, 48.781160, 5.839007, 3.141593, 
20, 48.897709, 5.827460, 3.141593, 
20, 49.014019, 5.815513, 3.141593, 
20, 49.130082, 5.803166, 3.141593, 
20, 49.245891, 5.790419, 3.141593, 
20, 49.361436, 5.777272, 3.141593, 
20, 49.476711, 5.763724, 3.141593, 
20, 49.591706, 5.749777, 3.141593, 
20, 49.706415, 5.735430, 3.141593, 
20, 49.820829, 5.720683, 3.141593, 
20, 49.934939, 5.705536, 3.141593, 
20, 50.048739, 5.689989, 3.141593, 
20, 50.162220, 5.674042, 3.141593, 
20, 50.275374, 5.657695, 3.141593, 
20, 50.388193, 5.640948, 3.141593, 
20, 50.500669, 5.623800, 3.141593, 
20, 50.612794, 5.606253, 3.141593, 
20, 50.724560, 5.588306, 3.141593, 
20, 50.835959, 5.569959, 3.141593, 
20, 50.946983, 5.551212, 3.141593, 
20, 51.057625, 5.532065, 3.141593, 
20, 51.167875, 5.512518, 3.141593, 
20, 51.277726, 5.492571, 3.141593, 
20, 51.410733, 6.650324, 3.118389, 
20, 51.549685, 6.947614, 3.089048, 
20, 51.688832, 6.957328, 3.059102, 
20, 51.828071, 6.961950, 3.028642, 
20, 51.967288, 6.960837, 2.997774, 
20, 52.106356, 6.953418, 2.966613, 
20, 52.245140, 6.939229, 2.935284, 
20, 52.383499, 6.917933, 2.903919, 
20, 52.521286, 6.889341, 2.872653, 
20, 52.658354, 6.853425, 2.841621, 
20, 52.794561, 6.810321, 2.810958, 
20, 52.929767, 6.760316, 2.780790, 
20, 53.063844, 6.703840, 2.751237, 
20, 53.196673, 6.641436, 2.722406, 
20, 53.328147, 6.573733, 2.694395, 
20, 53.458176, 6.501417, 2.667285, 
20, 53.586680, 6.425201, 2.641145, 
20, 53.713596, 6.345794, 2.616031, 
20, 53.838873, 6.263882, 2.591983, 
20, 53.962475, 6.180106, 2.569030, 
20, 54.084376, 6.095051, 2.547189, 
20, 54.204561, 6.009236, 2.526467, 
20, 54.323023, 5.923112, 2.506862, 
20, 54.439764, 5.837058, 2.488366, 
20, 54.554792, 5.751389, 2.470963, 
20, 54.668119, 5.666356, 2.454632, 
20, 54.779762, 5.582154, 2.439350, 
20, 54.889741, 5.498928, 2.425088, 
20, 54.998077, 5.416780, 2.411819, 
20, 55.104792, 5.335774, 2.399513, 
20, 55.209911, 5.255943, 2.388137, 
20, 55.313457, 5.177297, 2.377661, 
20, 55.415453, 5.099823, 2.368055, 
20, 55.515923, 5.023494, 2.359287, 
20, 55.614889, 4.948270, 2.351329, 
20, 55.712371, 4.874102, 2.344152, 
20, 55.808389, 4.800935, 2.337728, 
20, 55.902964, 4.728709, 2.332032, 
20, 55.996111, 4.657363, 2.327037, 
20, 56.087847, 4.586835, 2.322720, 
20, 56.178189, 4.517062, 2.319059, 
20, 56.267148, 4.447983, 2.316031, 
20, 56.354739, 4.379539, 2.313618, 
20, 56.440973, 4.311674, 2.311799, 
20, 56.525859, 4.244335, 2.310556, 
20, 56.609409, 4.177472, 2.309872, 
20, 56.691630, 4.111037, 2.309731, 
20, 56.772529, 4.044988, 2.310118, 
20, 56.852115, 3.979287, 2.311017, 
20, 56.930394, 3.913969, 2.312416, 
20, 57.007378, 3.849197, 2.314300, 
20, 57.083079, 3.785058, 2.316657, 
