Delta Time, Position, Velocity, Heading, 
20, 19.082406, 0.060885, 3.142905, 
20, 19.083470, 0.053168, 3.142656, 
20, 19.084389, 0.045975, 3.142441, 
20, 19.085175, 0.039306, 3.142257, 
20, 19.085839, 0.033161, 3.142102, 
20, 19.086389, 0.027540, 3.141973, 
20, 19.086838, 0.022441, 3.141868, 
20, 19.087195, 0.017865, 3.141784, 
20, 19.087472, 0.013812, 3.141719, 
20, 19.087677, 0.010282, 3.141671, 
20, 19.087823, 0.007274, 3.141637, 
20, 19.087919, 0.004788, 3.141615, 
20, 19.087975, 0.002825, 3.141602, 
20, 19.088003, 0.001383, 3.141595, 
20, 19.088012, 0.000465, 3.141593, 
20, 19.088013, 0.000068, 3.141593, 
20, 19.088013, 0.000000, 3.141593, 
