Delta Time, Position, Velocity, Heading, 
20, 47.966241, 4.720414, 6.067384, 
20, 48.058468, 4.611353, 6.094610, 
20, 48.148304, 4.491786, 6.124179, 
20, 48.235526, 4.361087, 6.156311, 
20, 48.319904, 4.218883, 6.191231, 
20, 48.401208, 4.065211, 6.229163, 
20, 48.479222, 3.900737, 6.270320, 
20, 48.553763, 3.727018, 0.031697, 
20, 48.624699, 3.546800, 0.079792, 
20, 48.691985, 3.364305, 0.131465, 
20, 48.755693, 3.185411, 0.186645, 
20, 48.816046, 3.017627, 0.245114, 
20, 48.873440, 2.869713, 0.306484, 
20, 48.928457, 2.750868, 0.370183, 
20, 48.981848, 2.669527, 0.435477, 
20, 49.034487, 2.631979, 0.501507, 
20, 49.087311, 2.641181, 0.567357, 
20, 49.141234, 2.696157, 0.632129, 
20, 49.197078, 2.792211, 0.695018, 
20, 49.255515, 2.921852, 0.755365, 
20, 49.317038, 3.076130, 0.812688, 
20, 49.381957, 3.245969, 0.866681, 
20, 49.450421, 3.423182, 0.917199, 
20, 49.522442, 3.601066, 0.964231, 
20, 49.597934, 3.774584, 1.007860, 
20, 49.676740, 3.940279, 1.048242, 
20, 49.758660, 4.096024, 1.085570, 
20, 49.843475, 4.240728, 1.120062, 
20, 49.930956, 4.374051, 1.151939, 
20, 50.020879, 4.496165, 1.181423, 
20, 50.113030, 4.607567, 1.208723, 
20, 50.207209, 4.708941, 1.234035, 
20, 50.303230, 4.801061, 1.257542, 
20, 50.400925, 4.884729, 1.279408, 
20, 50.500140, 4.960729, 1.299784, 
20, 50.600736, 5.029807, 1.318806, 
20, 50.702589, 5.092655, 1.336596, 
20, 50.805587, 5.149907, 1.353263, 
20, 50.909630, 5.202138, 1.368906, 
20, 51.014627, 5.249863, 1.383614, 
20, 51.120498, 5.293546, 1.397465, 
20, 51.227170, 5.333597, 1.410531, 
20, 51.334577, 5.370385, 1.422876, 
20, 51.442662, 5.404236, 1.434557, 
20, 51.551371, 5.435438, 1.445626, 
20, 51.660656, 5.464250, 1.456131, 
20, 51.770474, 5.490902, 1.466113, 
20, 51.880786, 5.515597, 1.475610, 
20, 51.991556, 5.538517, 1.484659, 
20, 52.102753, 5.559824, 1.493289, 
20, 52.214346, 5.579662, 1.501531, 
20, 52.326309, 5.598161, 1.509410, 
20, 52.438618, 5.615438, 1.516950, 
20, 52.551250, 5.631596, 1.524173, 
20, 52.664184, 5.646729, 1.531100, 
20, 52.777403, 5.660921, 1.537748, 
20, 52.890888, 5.674248, 1.544135, 
20, 53.004623, 5.686779, 1.550277, 
20, 53.118595, 5.698575, 1.556187, 
20, 53.232789, 5.709693, 1.561879, 
20, 53.347193, 5.720184, 1.567365, 
20, 53.456441, 5.462404, 1.577819, 
20, 53.555138, 4.934862, 1.598702, 
20, 53.652019, 4.844034, 1.621366, 
20, 53.746863, 4.742206, 1.646026, 
20, 53.839421, 4.627919, 1.672927, 
20, 53.929413, 4.499610, 1.702343, 
20, 54.016527, 4.355673, 1.734581, 
20, 54.100418, 4.194584, 1.769977, 
20, 54.180720, 4.015101, 1.808892, 
20, 54.257052, 3.816597, 1.851698, 
20, 54.329043, 3.599542, 1.898760, 
20, 54.396367, 3.366171, 1.950396, 
20, 54.458793, 3.121307, 2.006833, 
20, 54.516257, 2.873205, 2.068134, 
20, 54.568939, 2.634122, 2.134122, 
20, 54.617342, 2.420148, 2.204305, 
20, 54.662338, 2.249768, 2.277829, 
20, 54.705157, 2.140950, 2.353487, 
20, 54.747301, 2.107241, 2.429805, 
20, 54.790386, 2.154214, 2.505203, 
20, 54.835943, 2.277853, 2.578176, 
20, 54.885256, 2.465683, 2.647467, 
20, 54.939258, 2.700088, 2.712162, 
20, 54.998504, 2.962295, 2.771716, 
20, 55.063215, 3.235558, 2.825913, 
20, 55.133353, 3.506879, 2.874791, 
20, 55.208700, 3.767378, 2.918562, 
20, 55.288936, 4.011803, 2.957541, 
20, 55.373690, 4.237690, 2.992092, 
20, 55.462580, 4.444512, 3.022589, 
20, 55.555240, 4.632966, 3.049391, 
20, 55.651329, 4.804443, 3.072831, 
20, 55.750542, 4.960680, 3.093208, 
20, 55.852613, 5.103526, 3.110785, 
20, 55.957309, 5.234816, 3.125787, 
20, 56.064435, 5.356298, 3.138408, 
20, 56.173827, 5.469604, 3.148808, 
20, 56.285352, 5.576244, 3.157116, 
20, 56.398904, 5.677614, 3.163437, 
20, 56.514405, 5.775013, 3.167849, 
20, 56.631798, 5.869660, 3.170404, 
20, 56.751052, 5.962722, 3.171135, 
20, 56.872159, 6.055330, 3.170050, 
20, 56.995131, 6.148607, 3.167136, 
20, 57.120005, 6.243690, 3.162358, 
20, 57.246840, 6.341753, 3.155657, 
20, 57.375720, 6.444029, 3.146950, 
20, 57.492631, 5.845523, 3.149910, 
20, 57.594230, 5.079968, 3.167949, 
20, 57.694834, 5.030187, 3.186963, 
20, 57.794372, 4.976901, 3.207022, 
20, 57.892770, 4.919905, 3.228199, 
20, 57.989950, 4.859009, 3.250569, 
20, 58.085831, 4.794051, 3.274213, 
20, 58.180330, 4.724913, 3.299212, 
20, 58.273360, 4.651539, 3.325650, 
20, 58.364840, 4.573962, 3.353609, 
20, 58.454686, 4.492331, 3.383168, 
20, 58.542825, 4.406951, 3.414400, 
20, 58.629192, 4.318318, 3.447371, 
20, 58.713735, 4.227162, 3.482128, 
20, 58.796424, 4.134485, 3.518702, 
20, 58.877256, 4.041593, 3.557097, 
20, 58.956259, 3.950114, 3.597286, 
20, 59.033498, 3.861984, 3.639202, 
20, 59.109086, 3.779410, 3.682738, 
20, 59.183182, 3.704779, 3.727736, 
20, 59.255993, 3.640533, 3.773993, 
20, 59.327773, 3.589003, 3.821261, 
20, 59.398817, 3.552213, 3.869250, 
20, 59.469451, 3.531699, 3.917642, 
20, 59.540018, 3.528349, 3.966099, 
20, 59.610864, 3.542310, 4.014282, 
20, 59.682324, 3.572972, 4.061864, 
20, 59.754704, 3.619035, 4.108543, 
20, 59.828277, 3.678640, 4.154054, 
20, 59.903268, 3.749553, 4.198174, 
