Delta Time, Position, Velocity, Heading, 
20, 31.625381, 2.971431, 5.876353, 
20, 31.683188, 2.890341, 5.872321, 
20, 31.739410, 2.811094, 5.869058, 
20, 31.794083, 2.733624, 5.866531, 
20, 31.847240, 2.657868, 5.864704, 
20, 31.898915, 2.583763, 5.863546, 
20, 31.949140, 2.511249, 5.863026, 
20, 31.997946, 2.440270, 5.863113, 
20, 32.045361, 2.370776, 5.863778, 
20, 32.091415, 2.302718, 5.864994, 
20, 32.136136, 2.236053, 5.866732, 
20, 32.179551, 2.170742, 5.868967, 
20, 32.221686, 2.106751, 5.871672, 
20, 32.262567, 2.044048, 5.874822, 
20, 32.302219, 1.982607, 5.878393, 
20, 32.340667, 1.922402, 5.882359, 
20, 32.377936, 1.863414, 5.886699, 
20, 32.414048, 1.805623, 5.891386, 
20, 32.449028, 1.749014, 5.896400, 
20, 32.482903, 1.693723, 5.901717, 
20, 32.515701, 1.639899, 5.907316, 
20, 32.547452, 1.587536, 5.913176, 
20, 32.578184, 1.536607, 5.919276, 
20, 32.607926, 1.487088, 5.925598, 
20, 32.636705, 1.438952, 5.932122, 
20, 32.664548, 1.392177, 5.938828, 
20, 32.691483, 1.346739, 5.945699, 
20, 32.717535, 1.302614, 5.952716, 
20, 32.742731, 1.259778, 5.959863, 
20, 32.767095, 1.218208, 5.967122, 
20, 32.790652, 1.177878, 5.974477, 
20, 32.813428, 1.138765, 5.981911, 
20, 32.835445, 1.100842, 5.989410, 
20, 32.856726, 1.064083, 5.996958, 
20, 32.877296, 1.028463, 6.004540, 
20, 32.897175, 0.993953, 6.012144, 
20, 32.916385, 0.960526, 6.019755, 
20, 32.934948, 0.928154, 6.027360, 
20, 32.952884, 0.896807, 6.034948, 
20, 32.970213, 0.866457, 6.042507, 
20, 32.986955, 0.837074, 6.050025, 
20, 33.003128, 0.808629, 6.057492, 
20, 33.018749, 0.781091, 6.064898, 
20, 33.033838, 0.754432, 6.072234, 
20, 33.048410, 0.728621, 6.079490, 
20, 33.062483, 0.703629, 6.086659, 
20, 33.076071, 0.679427, 6.093734, 
20, 33.089191, 0.655987, 6.100706, 
20, 33.101857, 0.633280, 6.107569, 
20, 33.114082, 0.611278, 6.114318, 
20, 33.125881, 0.589955, 6.120947, 
20, 33.137267, 0.569285, 6.127451, 
20, 33.148252, 0.549243, 6.133825, 
20, 33.158848, 0.529803, 6.140066, 
20, 33.169067, 0.510942, 6.146170, 
20, 33.178920, 0.492637, 6.152134, 
20, 33.188417, 0.474868, 6.157955, 
20, 33.197569, 0.457612, 6.163631, 
20, 33.206386, 0.440850, 6.169160, 
20, 33.214878, 0.424563, 6.174541, 
20, 33.223052, 0.408734, 6.179773, 
20, 33.230919, 0.393345, 6.184855, 
20, 33.238487, 0.378381, 6.189786, 
20, 33.245763, 0.363826, 6.194566, 
20, 33.252757, 0.349666, 6.199195, 
20, 33.259474, 0.335889, 6.203674, 
20, 33.265924, 0.322481, 6.208004, 
20, 33.272113, 0.309431, 6.212184, 
20, 33.278047, 0.296729, 6.216216, 
20, 33.283734, 0.284364, 6.220102, 
20, 33.289181, 0.272327, 6.223842, 
20, 33.294393, 0.260609, 6.227439, 
20, 33.299377, 0.249203, 6.230893, 
20, 33.304139, 0.238100, 6.234208, 
20, 33.308685, 0.227295, 6.237385, 
20, 33.313021, 0.216780, 6.240425, 
20, 33.317152, 0.206551, 6.243332, 
20, 33.321084, 0.196601, 6.246108, 
20, 33.324822, 0.186926, 6.248754, 
20, 33.328373, 0.177522, 6.251275, 
20, 33.331740, 0.168384, 6.253671, 
20, 33.334931, 0.159509, 6.255947, 
20, 33.337948, 0.150892, 6.258104, 
20, 33.340799, 0.142533, 6.260146, 
20, 33.343488, 0.134426, 6.262076, 
20, 33.346019, 0.126570, 6.263895, 
20, 33.348398, 0.118963, 6.265608, 
20, 33.350630, 0.111602, 6.267218, 
20, 33.352720, 0.104485, 6.268727, 
20, 33.354672, 0.097611, 6.270138, 
20, 33.356492, 0.090979, 6.271455, 
20, 33.358184, 0.084586, 6.272681, 
20, 33.359752, 0.078431, 6.273818, 
20, 33.361202, 0.072514, 6.274871, 
20, 33.362539, 0.066834, 6.275842, 
20, 33.363767, 0.061388, 6.276735, 
20, 33.364890, 0.056177, 6.277552, 
20, 33.365914, 0.051200, 6.278297, 
20, 33.366844, 0.046457, 6.278974, 
20, 33.367682, 0.041946, 6.279585, 
20, 33.368436, 0.037667, 6.280134, 
20, 33.369108, 0.033619, 6.280624, 
20, 33.369704, 0.029803, 6.281059, 
20, 33.370229, 0.026218, 6.281442, 
20, 33.370686, 0.022863, 6.281776, 
20, 33.371081, 0.019738, 6.282064, 
20, 33.371417, 0.016844, 6.282310, 
20, 33.371701, 0.014180, 6.282517, 
20, 33.371936, 0.011745, 6.282688, 
20, 33.372127, 0.009540, 6.282828, 
20, 33.372278, 0.007564, 6.282938, 
20, 33.372394, 0.005818, 6.283023, 
20, 33.372480, 0.004301, 6.283086, 
20, 33.372541, 0.003013, 6.283130, 
20, 33.372580, 0.001955, 6.283159, 
20, 33.372602, 0.001126, 6.283175, 
20, 33.372613, 0.000526, 6.283183, 
20, 33.372616, 0.000155, 6.283185, 
20, 33.372616, 0.000013, 6.283185, 
20, 33.372616, 0.000000, 6.283185, 
